Identifier,Country name,Series code,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
8811,Serbia,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,1080000000,160000000,310000000,344500000,..,105000000,51000000,63000000,0,2369392000,213000000,186000000,149000000,106700000,..
8812,Sub-Saharan Africa,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,2846250000,2786650000,4052250000,3637270000,4715095000,4512460000,4918470000,7027910000,10335600000,11726910000,11318000000,11957000000,..
8813,Sao Tome and Principe,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,2420000,0,0,0,..,..,..,..,..,..
8814,Suriname,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60000000,0,0,..,..
8815,Slovak Republic,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8816,Slovenia,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8817,Sweden,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8818,Swaziland,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,17200000,4000000,5400000,2800000,4200000,3000000,9300000,3000000,0,3800000,19500000,25000000,15000000,..
8819,Sint Maarten (Dutch part),IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8820,Seychelles,IE.PPI.TELE.CD,0,0,..,..,..,..,..,10000000,..,25000000,..,7500000,7000000,6800000,7300000,7300000,7800000,14920000,0,0,0,..,..,..
8821,Syrian Arab Republic,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,161000000,51250000,71250000,129250000,170250000,45000000,59300000,95400000,108000000,65000000,..
8822,Turks and Caicos Islands,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8823,Chad,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,2000000,4800000,4800000,1400000,..,0,0,26400000,53500000,98500000,68000000,345000000,..
8824,Togo,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,5000000,..,..,0,0,0,0,0,0,0,44000000,23000000,..
8825,Thailand,IE.PPI.TELE.CD,0,0,60000000,252000000,1854000000,2460000000,160000000,370000000,1013000000,643800000,331400000,377000000,511300000,1672000000,1198200000,664000000,612600000,944600000,1130000000,1031000000,406000000,539000000,420000000,..
8826,Tajikistan,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,200000,..,..,1000000,..,8500000,0,0,0,0,0,11000000,68000000,61400000,56000000,..
8827,Turkmenistan,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,20000000,..,..,..,..,0,16300000,31800000,58000000,52000000,44400000,..
8828,Timor-Leste,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,0,0,0,0,..,..
8829,Tonga,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,15000000,..,10000000,0,0,0,0,0,0,0,..
8830,Trinidad and Tobago,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8831,Tunisia,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,277000000,..,368000000,106000000,2343000000,76000000,99000000,287000000,966000000,..
8832,Turkey,IE.PPI.TELE.CD,0,0,..,..,..,..,74000000,116300000,175500000,188600000,1448800000,1340500000,4525000000,197000000,198900000,155000000,383800000,7328900000,1991700000,2215000000,3954000000,3908000000,1682980000,..
8833,Tuvalu,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8834,Tanzania,IE.PPI.TELE.CD,0,0,..,..,..,0,1800000,28300000,9900000,14000000,10400000,37600000,33300000,155800000,64000000,58000000,87660000,116500000,184000000,301500000,477000000,522000000,625000000,..
8835,Uganda,IE.PPI.TELE.CD,0,0,..,..,..,..,4400000,4400000,4400000,4400000,34400000,71700000,57100000,66100000,50700000,61700000,75000000,77000000,0,500600000,679400000,283000000,257000000,..
8836,Ukraine,IE.PPI.TELE.CD,0,0,..,..,10600000,72000000,10000000,18000000,316500000,186500000,331300000,242300000,206300000,254500000,186449000,370269000,738000000,1407340000,865210000,1345800000,1363800000,934000000,412550000,..
8837,Upper middle income,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,24886350000,..,25446550000,33374450000,29953350000,19407430000,16419550000,25750240000,33190650000,34212492000,..,..,..,..,..
8838,Uruguay,IE.PPI.TELE.CD,0,0,..,0,4000000,4000000,5000000,6000000,14000000,14000000,11000000,18700000,..,..,..,3700000,102100000,8400000,30000000,30900000,52900000,44700000,41700000,..
8839,United States,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8840,Uzbekistan,IE.PPI.TELE.CD,0,0,..,..,2500000,..,..,..,351000000,118400000,31200000,13200000,26200000,130200000,23200000,10000000,3000000,93000000,90000000,272100000,413100000,627200000,644360000,..
8841,St. Vincent and the Grenadines,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,15000000,35000000,..,0,0,0,0,..,..
8842,"Venezuela, RB",IE.PPI.TELE.CD,0,0,..,2117000000,84500000,808200000,675000000,417600000,1526000000,936300000,1060000000,938000000,744100000,800300000,527300000,249300000,318500000,697500000,1091000000,592000000,391000000,545800000,423000000,..
8843,Virgin Islands (U.S.),IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8844,Vietnam,IE.PPI.TELE.CD,0,0,..,..,..,..,..,256000000,..,..,..,..,130000000,..,0,230000000,70000000,0,681700000,645000000,0,267000000,0,..
8845,Vanuatu,IE.PPI.TELE.CD,0,0,..,..,17000000,..,..,6000000,..,..,..,6000000,..,..,6000000,0,0,0,0,0,35000000,0,0,..
8846,West Bank and Gaza,IE.PPI.TELE.CD,0,0,..,..,..,..,..,65000000,..,50000000,40000000,110000000,86800000,62200000,68900000,7400000,31400000,23100000,..,0,0,597000000,47000000,..
8847,World,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8848,Samoa,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,10000000,..,..,0,0,0,0,0,0,0,0,0,0,..,..
8849,"Yemen, Rep.",IE.PPI.TELE.CD,0,0,10000000,..,10000000,5000000,..,..,..,..,..,..,20000000,130000000,140000000,40000000,28000000,18800000,270800000,21300000,50100000,50000000,59000000,..
8850,South Africa,IE.PPI.TELE.CD,0,0,..,..,..,0,542200000,530600000,447700000,678000000,1031000000,2291000000,1840000000,1863700000,1955500000,1889800000,1787000000,1183500000,1357000000,2043000000,1927000000,2387000000,2101000000,..
8851,"Congo, Dem. Rep.",IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,0,30000000,18000000,41200000,65500000,141000000,129700000,54000000,42000000,74000000,320000000,335000000,151000000,174000000,..
8852,Zambia,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,5000000,34200000,25000000,27000000,25000000,25000000,32320000,25000000,74000000,238000000,141000000,131000000,114000000,453000000,..
8853,Zimbabwe,IE.PPI.TELE.CD,0,0,..,..,..,..,..,..,..,..,46000000,..,8000000,..,0,0,51000000,13000000,20000000,0,123000000,200000000,301000000,..
8854,Aruba,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8855,Andorra,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8856,Afghanistan,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8857,Angola,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53000000,..,..,..,..
8858,Albania,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,308000000,..,..,..,..,..,..
8859,United Arab Emirates,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8860,Argentina,IE.PPI.TRAN.CD,0,0,2088000000,214000000,814700000,1439600000,940500000,621200000,930000000,1195000000,1911300000,2345000000,129800000,63500000,6900000,0,3400000,..,337000000,728700000,331000000,5890000,0,..
8861,Armenia,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,63000000,..,..,..,..,..,10000000,705000000,..,..,..
8862,American Samoa,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8863,Antigua and Barbuda,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8864,Australia,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8865,Austria,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8866,Azerbaijan,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8867,Burundi,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8868,Belgium,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8869,Benin,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8870,Burkina Faso,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,63300000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8871,Bangladesh,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,0,..,..,..,..,..,0,0,0,..,..,0,..,..
8872,Bulgaria,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2120000,531600000,..,..,4580000,..,..
8873,Bahrain,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8874,"Bahamas, The",IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8875,Bosnia and Herzegovina,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8876,Belarus,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3960000,..,..,..
8877,Belize,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,37600000,..,..,..,..,..,..,..,..,..
8878,Bermuda,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8879,Bolivia,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,162100000,6600000,..,..,16600000,..,..,..,..,..,..,..,..,..,..,..
8880,Brazil,IE.PPI.TRAN.CD,0,0,..,..,..,..,328100000,989300000,4357200000,4048300000,7808700000,53900000,1373000000,917200000,157800000,107800000,224200000,376500000,233500000,3336000000,9967100000,8550300000,1440800000,..
8881,Barbados,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8882,Brunei Darussalam,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8883,Bhutan,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8884,Botswana,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8885,Central African Republic,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8886,Canada,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8887,Switzerland,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8888,Channel Islands,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8889,Chile,IE.PPI.TRAN.CD,0,0,..,..,..,93400000,27000000,419500000,190400000,1949100000,168000000,367600000,201500000,2340600000,1045000000,18000000,791000000,434600000,147000000,423000000,260100000,290000000,823000000,..
8890,China,IE.PPI.TRAN.CD,0,0,173000000,2378800000,532600000,1172000000,2086100000,309300000,5084420000,3092740000,1670500000,695550000,1558500000,642230000,1787110000,4054650000,782580000,6628900000,8351010000,4494380000,436750000,2512870000,..,..
8891,Cote d'Ivoire,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,63300000,28000000,..,..,150000000,140000000,..,..,..,36400000,0,..,..,..,..,..,..
8892,Cameroon,IE.PPI.TRAN.CD,0,0,..,..,..,..,30800000,..,..,..,..,90000000,..,..,..,..,0,..,..,..,..,..,..,..
8893,"Congo, Rep.",IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,735000000,..,0,..
8894,Cook Islands,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8895,Colombia,IE.PPI.TRAN.CD,0,0,..,..,40000000,260100000,518900000,195800000,148900000,48800000,284000000,318000000,1047700000,60500000,10800000,110400000,26000000,242000000,672360000,474000000,956000000,..,2359000000,..
8896,Comoros,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,500000,..,..,..,..,..,..,..,..
8897,Cape Verde,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8898,Costa Rica,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,161000000,..,..,..,..,304200000,43000000,330000000,..,34000000,..,..
8899,Cuba,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..
8900,Curacao,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8901,Cayman Islands,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8902,Cyprus,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8903,Czech Republic,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8904,Germany,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8905,Djibouti,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,50000000,..,0,..,130000000,..,..,396000000,..,..,..,..
8906,Dominica,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8907,Denmark,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8908,Dominican Republic,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,498900000,200000000,..,200000000,..,..,250000000,..,..,629900000,69000000,..
8909,Algeria,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,103860000,..,..,..,17000000,0,161000000,..,108000000,..,..
8910,East Asia & Pacific,IE.PPI.TRAN.CD,0,0,921900000,2405300000,855100000,2337500000,4133400000,4821100000,8761520000,6471840000,2289800000,2179780000,2644600000,2755030000,1844410000,5669550000,1775990000,7215850000,9641710000,6323880000,1542050000,3030370000,..,..
8911,Europe & Central Asia,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8912,Ecuador,IE.PPI.TRAN.CD,0,0,..,..,..,..,12500000,..,105000000,..,569800000,12000000,..,..,0,..,110000000,585000000,566000000,200000000,..,..,..,..
8913,"Egypt, Arab Rep.",IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,123900000,..,368300000,270000000,..,..,97000000,86200000,..,730000000,640000000,..,..,..
8914,Euro area,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8915,Eritrea,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8916,Spain,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8917,Estonia,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8918,Ethiopia,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8919,Finland,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8920,Fiji,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8921,France,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8922,Faeroe Islands,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8923,"Micronesia, Fed. Sts.",IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8924,Gabon,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,46700000,..,..,..,85600000,..,91770000,..,..,3900000,..,..,..
8925,United Kingdom,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8926,Georgia,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,168500000,59500000,345000000,..,..,..
8927,Ghana,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,10000000,..,..,0,..,..,..,..,..,..,..,..
8928,Gibraltar,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8929,Guinea,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,159000000,..,..
8930,"Gambia, The",IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8931,Guinea-Bissau,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8932,Equatorial Guinea,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8933,Greece,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8934,Grenada,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8935,Greenland,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8936,Guatemala,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,23800000,10000000,..,..,..,..,..,..,..,..,..,..,..,..,..
8937,Guam,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8938,Guyana,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8939,High income,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8940,"Hong Kong SAR, China",IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8941,Honduras,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,10500000,120000000,..,..,..,..,..,..,..,..,..,..,..
8942,Croatia,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,672200000,..,..,..,..,..,451000000,..,..,492000000,..,..,..,..
8943,Haiti,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8944,Hungary,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,120000000,15000000,..,..,..,..,..,667500000,2630000000,..,1588000000,..,..,..,..
8945,Indonesia,IE.PPI.TRAN.CD,0,0,116000000,10800000,114500000,351500000,26700000,502800000,..,..,..,1028000000,..,..,..,0,159200000,..,372000000,1139500000,..,220000000,..,..
8946,Isle of Man,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8947,India,IE.PPI.TRAN.CD,0,0,1900000,..,..,..,125000000,..,182000000,405000000,301600000,466700000,96400000,350800000,719170000,579140000,1141400000,1526510000,10028470000,3924920000,5423650000,4871750000,13787370000,..
8948,Ireland,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8949,"Iran, Islamic Rep.",IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8950,Iraq,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,500000000,..
8951,Iceland,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8952,Israel,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8953,Italy,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8954,Jamaica,IE.PPI.TRAN.CD,0,0,..,..,..,..,30000000,..,..,..,..,0,..,..,390000000,175000000,..,..,..,..,..,..,..,..
8955,Jordan,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,182000000,..,..,..,..,0,..,705000000,675000000,..,..,..,..
8956,Japan,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8957,Kazakhstan,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,231000000,..,31000000,..,..,..,..
8958,Kenya,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,0,..,53400000,..,..,..,..,..,..,..,404000000,..,..,..,..,..
8959,Kyrgyz Republic,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8960,Cambodia,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,120000000,..,..,..,..,..,65000000,7200000,..,53100000,..,40100000,..,..,0,..,..
8961,Kiribati,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8962,St. Kitts and Nevis,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8963,"Korea, Rep.",IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8964,Kosovo,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8965,Kuwait,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8966,Latin America & Caribbean,IE.PPI.TRAN.CD,0,0,..,..,..,..,2433700000,2790120000,6554700000,10772000000,11708600000,3555500000,4497500000,4037200000,1719500000,924900000,1694200000,3546600000,6030890000,12513900000,12858280000,12076460000,5918200000,..
8967,Lao PDR,IE.PPI.TRAN.CD,0,0,..,..,..,0,..,0,..,..,..,..,1500000,..,..,..,..,..,..,..,..,1500000,..,..
8968,Lebanon,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,150000000,..,..,..,3000000,..,..,..,..,..,..,..
8969,Liberia,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,120000000,..
8970,Libya,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8971,St. Lucia,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8972,Low income,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8973,Liechtenstein,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8974,Sri Lanka,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,240000000,..,..,..,..,..,..,..,..,..,..,..,..
8975,Lower middle income,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1781000000,..,11285710000,7160620000,9852950000,5828250000,..,..
8976,Low & middle income,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5437490000,..,32262310000,29168200000,25243340000,..,..,..
8977,Lesotho,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8978,Lithuania,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8979,Luxembourg,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8980,Latvia,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,0,75000000,..,..,..,..,..,..,135000000,..,..,..,..,..
8981,"Macao SAR, China",IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8982,St. Martin (French part),IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
8983,Morocco,IE.PPI.TRAN.CD,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,200000000,..,..,..,200000000,..,..,..
